,hc,ec,dc,bc,cc,lc,ic,cfcc,acfbc
3hmp_m,1591.316666666733,0.001825218871818636,0.0015917230401910067,2.774226745193754e-07,0.2947973488181125,4.846476258566228e-07,0.0004722459409423087,0.0004722459409423087,0.00028523257800319377
hLkynr_c,1952.3999999998248,0.01769383604515018,0.002785515320334262,5.0374304381569255e-05,0.36702205345406747,6.645951448313759e-05,0.0005481197591385038,0.0005481197591385038,0.0006294874491292544
42A3HP24DB_c,1807.1166666665893,0.006123511073689143,0.0009948269001193793,0.0,0.3380869097268936,0.0,0.000397255648078565,0.000397255648078565,0.00018238861858284179
glu_L_c,2176.766666666543,0.0854231616734001,0.029048945483485872,0.004928506816183865,0.40031859816806054,0.00482112321254395,0.0006773654829188789,0.0006773654829188789,0.009468709875624164
dopa_c,1997.9499999998015,0.03270547853174977,0.00815758058097891,0.00019951349048033876,0.3735969672192076,0.00021286826638835648,0.0006372437735290193,0.0006372437735290193,0.017969379664178352
3hpcoa_c,1958.049999999819,0.01009107808098713,0.0007958615200955034,0.0,0.3692330296796944,0.0,0.00036432744351516796,0.00036432744351516796,0.00031597808553324093
3hpp_c,1960.9666666664841,0.012269750933228088,0.001392757660167131,6.750459101025873e-06,0.36958599897051253,9.490331709145844e-06,0.0004516898454623803,0.0004516898454623803,0.000509139519242273
coa_c,2323.599999999988,0.09044472662197905,0.07879029048945484,0.048952213017085904,0.41332236842105263,0.0507259498324731,0.0006878979703581117,0.0006878979703581117,0.09348147648635212
msa_c,1870.016666666546,0.006958334035812171,0.0007958615200955034,0.0,0.35085514834205933,0.0,0.00036393808158750223,0.00036393808158750223,0.00016976681100226734
3hxkynam_c,1894.1666666665296,0.008613279971956588,0.001392757660167131,2.2479802818295017e-05,0.35559643413046554,3.453508538710445e-05,0.00045527386797404004,0.00045527386797404004,0.00035384141356382254
48dhoxquin_c,1570.1500000000497,0.00284206642818566,0.0007958615200955034,0.0,0.2961522597371988,0.0,0.0003633274791630044,0.0003633274791630044,0.00016827250997745828
3mox4hpac_c,1944.6499999998287,0.013863707093669759,0.0017906884202148826,1.0623514295175012e-06,0.366033063870075,1.1922978917276977e-06,0.0004965531903236437,0.0004965531903236437,0.0006507346137896604
3mlda_c,1932.3833333331697,0.010988570626446214,0.001193792280143255,0.00039793076004775163,0.3637284701114488,0.00039793076004775174,0.00040497808897164945,0.00040497808897164945,0.0002661825321405816
3mlda_e,1380.7833333333524,0.000150145324962687,0.00019896538002387584,0.0,0.2667303507933981,0.0,0.00013343528869032547,0.00013343528869032547,0.0
3mob_c,1977.2499999998302,0.008349756125895372,0.001392757660167131,0.0004019849747529959,0.3683940482298615,0.0004014943029083519,0.0004362973422084993,0.0004362973422084993,0.0007228201898441179
3mob_m,1983.716666666501,0.006868273616450106,0.002586549940310386,0.0003351665393671185,0.3688265942613928,0.00026709714213168895,0.0005409893627804709,0.0005409893627804709,0.0009060292052781177
3mop_c,1977.9166666664971,0.008340927579247918,0.001392757660167131,0.00040272955190544886,0.36850208959601144,0.0004027912848628233,0.0004362987797945944,0.0004362987797945944,0.0007226150837052876
3mop_m,1983.716666666501,0.006866183649279553,0.002586549940310386,0.0003352050778819047,0.3688265942613928,0.0002672481304288873,0.0005408906586091242,0.0005408906586091242,0.0009040627336763793
3m4hpga_c,1946.6499999998277,0.016937865178884355,0.0021886191802626344,9.76448322333366e-07,0.3662731380265267,1.0521657679764709e-06,0.0005239545943473456,0.0005239545943473456,0.0007217332427898456
3mox4hoxm_c,1933.7166666665023,0.01407847971256192,0.001392757660167131,2.2123347214212952e-08,0.3639128231120122,1.428141208272646e-08,0.0004612039395089207,0.0004612039395089207,0.0003775895986432237
3moxtyr_c,1946.6166666664944,0.01315130045879823,0.0021886191802626344,3.6710005320203816e-06,0.3662998323737337,3.334033131637012e-06,0.0005221861244157536,0.0005221861244157536,0.0013782001416352495
3amp_l,1390.2571428571785,0.0001642832813109214,0.0005968961400716276,0.0,0.26129451520665453,0.0,0.00030270126758200847,0.00030270126758200847,0.00022151915028124428
h2o_l,1977.999999999861,0.007663451831102052,0.05590927178670911,0.03589533718574251,0.34736332849540397,0.038767179554350495,0.0006680244391638843,0.0006680244391638843,0.03640368274141951
adn_l,1471.75000000004,0.0004877671487763996,0.0009948269001193793,2.3018245255766534e-05,0.2784179038333703,5.179802377011163e-05,0.0003771687545750642,0.0003771687545750642,0.0005511815960984056
pi_l,1683.9666666666647,0.0038591772617915863,0.010744130521289296,0.0017870373471608268,0.3126594090202177,0.002047563133829199,0.000626209499478115,0.000626209499478115,0.0022152145450303196
3sala_m,1515.516666666724,0.001783009537218226,0.001193792280143255,3.084111676754798e-06,0.28944943561391384,4.969501614490102e-06,0.0004291764225279744,0.0004291764225279744,0.0005628072374411027
asp_L_c,2130.3499999998357,0.07368301584843692,0.017508953442101075,0.0016485732783007704,0.3948464137009977,0.0014377164757420416,0.0006672206063521668,0.0006672206063521668,0.005988670593391617
3sala_c,1910.9499999998527,0.011666887336450008,0.00238758456028651,6.443108453667483e-05,0.3585134460375205,7.20727580731194e-05,0.0005316779044625207,0.0005316779044625207,0.0009844656652722426
asp_L_m,2011.5499999998387,0.01196201221009506,0.007759649820931158,0.0007501435257317754,0.37224114945933934,0.0006426611620248575,0.0006323011606428159,0.0006323011606428159,0.0022286593868643123
hyptaur_c,1945.4833333331615,0.01377217332057183,0.0017906884202148826,2.45032554981258e-06,0.3661930783242259,2.8131151071049076e-06,0.0004956755737869037,0.0004956755737869037,0.0005244542922699264
3snpyr_c,1818.033333333247,0.006771979357693878,0.001193792280143255,2.0914364068040034e-06,0.3407226628703139,2.380524162488587e-06,0.00043474829802326887,0.00043474829802326887,0.0003623862505862901
3snpyr_m,1535.5833333333865,0.0010313293406705659,0.001193792280143255,2.986323351712147e-06,0.2883534136546185,4.764590951419071e-06,0.0004298366893567764,0.0004298366893567764,0.0003466842981261223
so3_c,1957.299999999823,0.015587403411836438,0.005372065260644648,0.00039329814052412347,0.367317108821165,0.0004556950361694658,0.0006077694607369753,0.0006077694607369753,0.005596784960383441
pyr_m,2003.3833333331713,0.010442594674498554,0.00716275368085953,0.0009896856410924605,0.37078568793803024,0.0008928920430994515,0.0006277709113815485,0.0006277709113815485,0.0022651349909453707
so3_m,1609.866666666721,0.0031602610021017954,0.003780342220453641,5.259078176345494e-05,0.29817275747508304,6.197233790538257e-05,0.0005759971206605746,0.0005759971206605746,0.0030734972221370138
adrnl_c,1958.7833333331544,0.020125720504855203,0.0033824114604058893,3.9930933206797935e-05,0.3681242217827584,5.145844040093468e-05,0.000569105700798842,0.000569105700798842,0.0016972596391745256
mma_c,1801.2999999999288,0.007525225564746939,0.001392757660167131,4.499039927454839e-08,0.33614232209737827,4.2351682479733004e-08,0.00045859001071899425,0.00045859001071899425,0.00038765834823727526
nrpphr_c,1991.199999999804,0.030534919765361435,0.006764822920811779,0.00012069140706351484,0.37279335410176534,0.00012439953398443433,0.0006275180579936026,0.0006275180579936026,0.01730258602777854
4abut_c,2008.7333333331492,0.02859243478319329,0.004377238360525269,0.0006659798967049189,0.3758319000972108,0.0006412171750076386,0.0005926655155947173,0.0005926655155947173,0.0022700782300151506
4abut_m,1614.283333333377,0.002979706165287677,0.0021886191802626344,2.6215459689544848e-05,0.30000596908016475,2.534964716897972e-05,0.0005216916418967811,0.0005216916418967811,0.0006606847651862897
coucoa_m,1597.6833333333993,0.0024490765288988875,0.0021886191802626344,2.7393477463576834e-07,0.2955601293737136,4.945558728870577e-07,0.0005214096677476035,0.0005214096677476035,0.000749915524068462
4hbzcoa_m,1590.8500000000663,0.0019309494381219163,0.0015917230401910067,8.894182972855822e-08,0.2947282003166598,1.3476175534962392e-07,0.00047682205530293835,0.00047682205530293835,0.00035395703408360525
accoa_m,1705.016666666703,0.009148655695383102,0.03422204536410665,0.0009432787305011395,0.3035574077429486,0.0011472558955093666,0.0006754952525546499,0.0006754952525546499,0.0073040244428971965
4hbz_m,1590.2833333333997,0.0014388915571506456,0.001392757660167131,2.829082683522789e-06,0.2946763602251407,7.21873421042473e-06,0.00045040449648478775,0.00045040449648478775,0.0005709021253354135
4hdebrisoquine_e,1385.7833333333524,0.0001814643452504693,0.00019896538002387584,0.0,0.26776771443793285,0.0,0.00013648417202648987,0.00013648417202648987,0.0
4hdebrisoquine_c,1941.9833333331635,0.013282676801110192,0.001392757660167131,0.0003979307600477514,0.36566024008730447,0.00039793076004775163,0.00043443186768535346,0.00043443186768535346,0.00024207642808842637
4hglusa_m,1571.8833333333957,0.001641276389397657,0.001193792280143255,0.0,0.2917174531313483,0.0,0.00043150101044696636,0.00043150101044696636,0.0001185677700057047
e4hglu_m,1585.0166666667324,0.002808602982142653,0.002586549940310386,8.264988911718665e-06,0.2937291800596108,1.1292061902693703e-05,0.0005398207958475655,0.0005398207958475655,0.0005016281852314302
4hoxpacd_c,1944.3999999998289,0.014831683222192743,0.0017906884202148826,1.721971852145891e-06,0.36597975679021333,2.071484802675642e-06,0.0004965247962645095,0.0004965247962645095,0.0005765428035000652
4hphac_c,1932.966666666503,0.012137130763691559,0.0015917230401910067,0.0004043204365055432,0.3637021492148491,0.0004070027369065974,0.000447318360850986,0.000447318360850986,0.00024395360858727377
4mop_c,1999.3499999998292,0.012925334021462377,0.002586549940310386,0.0005455781445751916,0.37287632613695376,0.0005462531592961453,0.0005308746380351174,0.0005308746380351174,0.001134797542107292
4mop_m,1984.0499999998344,0.006929894273359609,0.002586549940310386,0.000335580236128603,0.36888073394495413,0.0002673484924859768,0.0005417689585685427,0.0005417689585685427,0.0009710302818008997
4mptnl_c,1188.6976190477308,2.4841869901587685e-05,0.0005968961400716276,0.0007957823298944994,0.22717410956427408,0.0007957823298944983,0.0001386331233435374,0.0001386331233435374,8.914333186848616e-19
4mptnl_e,955.1476190475283,3.4045148891079246e-07,0.00019896538002387584,0.0,0.18512652399720064,0.0,8.171080629698904e-05,8.171080629698904e-05,0.0
4mptnl_m,1582.9166666667313,0.001812131163920782,0.0015917230401910067,0.0011933171389372286,0.29386657311582765,0.001193317138937227,0.0004561454162508002,0.0004561454162508002,0.0003700359694090904
4mptnl_r,955.1476190475283,3.4045148891079246e-07,0.00019896538002387584,0.0,0.18512652399720064,0.0,8.171080629698904e-05,8.171080629698904e-05,0.0
4mtolbutamide_e,1385.7833333333524,0.0001814643452504693,0.00019896538002387584,0.0,0.26776771443793285,0.0,0.00013648417202648974,0.00013648417202648974,0.0
4mtolbutamide_c,1941.9833333331635,0.013282676801110192,0.001392757660167131,0.0003979307600477514,0.36566024008730447,0.00039793076004775163,0.0004344318676853541,0.0004344318676853541,0.00024207642808842693
4nphsf_e,1347.4595238095462,7.603181494368041e-05,0.00019896538002387584,0.0,0.2597147581645308,0.0,0.00012856832474278666,0.00012856832474278666,1.0065230750442231e-05
4nphsf_c,1870.0999999998794,0.005562423805419994,0.0009948269001193793,0.0003979307600477516,0.35080617016821386,0.00039793076004775136,0.00036324464790148716,0.00036324464790148716,0.0009509347086000705
4nph_c,1944.7333333331621,0.014055986068377886,0.0019896538002387586,0.00025171656500930223,0.3659531090723751,0.00024809278435108305,0.0005038786773867307,0.0005038786773867307,0.0022503068511525066
4nph_e,1449.5833333333685,0.0005544159781031032,0.0007958615200955034,6.360343665395065e-06,0.27586585432789945,1.5292860501533224e-05,0.0003465437806558624,0.0003465437806558624,0.0004759330739363709
4pyrdx_c,1952.5666666664906,0.018251719241823332,0.0017906884202148826,1.9553123874124986e-06,0.36745138178096215,1.6831990910170326e-06,0.0004963658020059931,0.0004963658020059931,0.0004401988506238468
4pyrdx_e,1940.4666666664982,0.01616745795262715,0.001193792280143255,0.0,0.36515547805870385,0.0,0.00043605541457232945,0.00043605541457232945,0.0002703238544635255
5adtststeroneglc_c,1943.849999999829,0.016141968632054544,0.001392757660167131,0.0003350453624169549,0.366006408389164,0.00033252498178287543,0.00045384152165826673,0.00045384152165826673,0.001026875638983958
5adtststeroneglc_e,1940.6333333331647,0.016138600206183476,0.001193792280143255,0.0,0.36518200973624937,0.0,0.00043507190938083976,0.00043507190938083976,0.00033146387985288797
5adtststeroneglc_r,1450.6500000000358,0.00024878713582111877,0.0007958615200955034,4.626610236338007e-06,0.27851047323506595,5.0003421502565705e-06,0.0003561373515122812,0.0003561373515122812,0.0008748868129453931
5adtststerones_c,1933.549999999836,0.009987994959889727,0.001392757660167131,0.0003979983443614434,0.3638337918054148,0.00039798776166658916,0.0004344861345596254,0.0004344861345596254,0.001487571897062853
5adtststerones_e,1381.266666666686,0.00013650794878526385,0.00019896538002387584,0.0,0.2667869844471575,0.0,0.00013648952775841702,0.00013648952775841702,4.851983008311999e-06
5adtststerone_c,1942.8499999998305,0.015291900428579875,0.002785515320334262,0.0005697127725900594,0.3653678394882233,0.0005565984449364031,0.0005397972474902449,0.0005397972474902449,0.0032275277834716014
5adtststerone_e,1385.6000000000188,0.000208993781678141,0.00019896538002387584,0.0,0.2676108833395453,0.0,0.00014540066951725623,0.00014540066951725623,0.0
5adtststerone_r,1534.8666666667102,0.0005995441010062285,0.002785515320334262,8.388822947923249e-05,0.28729850234366067,8.121659517954655e-05,0.0005404142018228424,0.0005404142018228424,0.0022815846650942003
5aop_c,1934.633333333167,0.008834790815477328,0.0007958615200955034,0.00015182018274106506,0.3647579650192322,0.00015875303639784213,0.0003546532963645761,0.0003546532963645761,0.00040212551038879636
5aop_m,1585.3166666667314,0.0012822842220354977,0.001392757660167131,1.5982508310375586e-05,0.2942450676189919,2.272348589034583e-05,0.00044956910376097966,0.00044956910376097966,0.0005024091200139228
5dhf_c,1944.5499999998294,0.017610515316431097,0.0017906884202148826,0.0001467737262954048,0.36566024008730447,0.00013672450560893868,0.0004946043626613127,0.0004946043626613127,0.0007523115731735908
5dhf_l,1482.2500000000384,0.0007594580143613554,0.001193792280143255,7.431285902021769e-06,0.28067236276316526,9.10563123960956e-06,0.00041828502375581634,0.00041828502375581634,0.0006560515556918464
5fthf_e,1806.4833333332617,0.004495929851077972,0.0005968961400716276,0.0,0.3357830037413148,0.0,0.0003130747181701251,0.0003130747181701251,0.00034582828933793345
5fthf_c,1968.1333333331493,0.01655497154851844,0.0015917230401910067,5.721895579403095e-05,0.3695316520844056,6.001353287468465e-05,0.00047573662015056766,0.00047573662015056766,0.0007083691234949875
h2o_e,1949.6999999998648,0.019209492176159016,0.039992041384799046,0.0182307093573851,0.34849535431978923,0.020298212893217305,0.000673843758891003,0.000673843758891003,0.046555203418674806
5htrp_c,1957.7333333331549,0.020600738544144605,0.002785515320334262,0.00011681300741780274,0.36804335090802576,0.0001344039208822163,0.0005479002581186386,0.0005479002581186386,0.0006362181434820819
srtn_c,2009.6166666664667,0.02453812012711969,0.006366892160764027,0.000323290720361293,0.3771574365901246,0.000348762358772568,0.0006225007840959893,0.0006225007840959893,0.0029129372187699895
5homeprazole_e,1385.7833333333524,0.0001814643452504693,0.00019896538002387584,0.0,0.26776771443793285,0.0,0.00013648417202648982,0.00013648417202648982,0.0
5homeprazole_c,1941.9833333331635,0.013282676801110192,0.001392757660167131,0.0003979307600477514,0.36566024008730447,0.00039793076004775163,0.0004344318676853538,0.0004344318676853538,0.00024207642808842637
5hoxindact_c,1947.3166666664943,0.017212617786811425,0.00238758456028651,5.403722063151027e-06,0.3663265306122449,6.439503004950539e-06,0.0005349034746803754,0.0005349034746803754,0.0008300300206497071
5hoxindoa_c,1946.3666666664944,0.013637751978504462,0.0019896538002387586,1.0048011864586673e-05,0.3663532327429113,1.1598958531837119e-05,0.0005092436035824262,0.0005092436035824262,0.001095969096384969
5hoxindact_m,1572.8833333333957,0.002123732425152525,0.0015917230401910067,1.0360504477997114e-06,0.29175132060138154,4.866472221694068e-06,0.0004726935106775148,0.0004726935106775148,0.0002588258821277897
5hoxindoa_m,1571.2166666667288,0.0016021391489450176,0.0009948269001193793,0.0,0.29168359352330103,0.0,0.0004029031312173898,0.0004029031312173898,0.00010307295300880251
5hoxnfkyn_c,1527.6333333333814,0.0016467308041475633,0.0003979307600477517,0.0,0.288933601609658,0.0,0.00024677195790069666,0.00024677195790069666,7.104644659329624e-05
5htrp_e,1940.6333333331647,0.016199637633273006,0.001193792280143255,0.0,0.36518200973624937,0.0,0.00043708296490524445,0.00043708296490524445,0.0002708782600844875
5hxkyn_c,1872.183333333211,0.005723714266391186,0.0005968961400716276,0.0,0.35132112400391446,0.0,0.0003118750090899414,0.0003118750090899414,0.00013567710705968795
5hxkynam_c,1893.66666666653,0.008449594127397122,0.001392757660167131,2.450621663538558e-05,0.3554958268496251,3.74615786794913e-05,0.0004489386617988028,0.0004489386617988028,0.00036302887947402827
46dhoxquin_c,1570.3166666667162,0.002839820240819736,0.0007958615200955034,0.0,0.2961697112551562,0.0,0.00036306232609553197,0.00036306232609553197,0.00016986972079847016
5mthf_e,1807.8166666665945,0.00451587902148268,0.0009948269001193793,7.289653662074838e-05,0.3358727612937717,0.00010309102053867336,0.00038164005289806216,0.00038164005289806216,0.00042317240839428766
5mthf_c,1968.4666666664837,0.016707765015655324,0.0031834460803820135,0.00034753591515780696,0.36904324840296643,0.0003483460312680515,0.0005599577594111906,0.0005599577594111906,0.0011250248945966481
5thf_c,1945.4666666664957,0.017724446580747403,0.0019896538002387586,0.0003595516804928257,0.36576668364747833,0.0003340936574217892,0.0005079802584977114,0.0005079802584977114,0.0009123681343215552
5thf_l,1462.716666666704,0.00040182889374868976,0.0009948269001193793,7.19888125322911e-06,0.2769298583944019,9.379605758870752e-06,0.0003835709267462914,0.0003835709267462914,0.0004631139937634803
5thf_m,1589.0833333334,0.0025438203094082096,0.0017906884202148826,1.9078956292988613e-05,0.2945554709019516,1.7079455129603967e-05,0.0004941852207871012,0.0004941852207871012,0.0005415740985251515
6dhf_c,1899.4833333331935,0.013541510295917155,0.0017906884202148826,0.00017389150211564357,0.3563275434243176,0.00017045592457234769,0.0004909944883440706,0.0004909944883440706,0.0008899696557595824
6dhf_l,1482.5000000000384,0.0007026396606725165,0.001193792280143255,1.634571780371467e-05,0.28070371404635575,2.1903240500546053e-05,0.0004178904568787733,0.0004178904568787733,0.0006686003571644377
6dhf_m,1561.1261904762573,0.002067392501250497,0.0015917230401910067,1.0888270006946487e-05,0.28846926476496587,1.1222372647962647e-05,0.00047394959357176285,0.00047394959357176285,0.0004857794390556855
6htststerone_c,1156.3357142858358,4.782659759511411e-06,0.0003979307600477517,0.0003979307600477514,0.2224287484510533,0.0003979307600477514,0.00013631014507581413,0.00013631014507581413,0.0
6htststerone_e,935.1035714284565,6.531799828464855e-08,0.00019896538002387584,0.0,0.18196299916730024,0.0,8.08982219883721e-05,8.08982219883721e-05,0.0
6htststerone_r,1523.4000000000433,0.00034837153764796515,0.001392757660167131,0.0007957031396934938,0.28600694246855973,0.0007957031396934938,0.0004322994982738939,0.0004322994982738939,0.00038879778678189053
6thf_c,1899.4833333331935,0.013538175604991173,0.0017906884202148826,0.0003073495553357418,0.3563275434243176,0.00028488763114709384,0.0004902974632129589,0.0004902974632129589,0.0008035555587718332
6thf_l,1462.5833333333705,0.000342293060081912,0.0009948269001193793,1.2927526622053138e-05,0.2768993443887389,1.7928591179589072e-05,0.00038255590684208994,0.00038255590684208994,0.00045731522634985305
6thf_m,1561.1261904762573,0.002070987790375455,0.0015917230401910067,1.367555780627344e-05,0.28846926476496587,1.2495119384113472e-05,0.00047421409801518693,0.00047421409801518693,0.00045574848558680776
7dhchsterol_r,1527.1000000000438,0.0005422118027271443,0.0015917230401910067,6.435824401261347e-05,0.28659405827678625,6.079786332706696e-05,0.0004741013441386266,0.0004741013441386266,0.0014022683395572553
7dhchsterol_c,1944.3999999998287,0.012343130098391029,0.0015917230401910067,0.0007395282748936812,0.36608638648117126,0.0007234827790671524,0.0004672647113090947,0.0004672647113090947,0.0014697915007519165
7dhf_c,1898.6499999998605,0.013298669827909138,0.0015917230401910067,0.00030679113540986013,0.3562517720442302,0.00028428665077576484,0.0004731264022785235,0.0004731264022785235,0.0008182914370570835
7dhf_l,1461.8333333333705,0.00033855313986566393,0.0007958615200955034,1.2829424988448454e-05,0.27685358598655946,1.7844740165007495e-05,0.0003530985217296989,0.0003530985217296989,0.0004724290963340615
7dhf_m,1560.376190476257,0.0020332954947671344,0.001392757660167131,1.3596826792557043e-05,0.28841960289223,1.237571404943948e-05,0.00045550706948129963,0.00045550706948129963,0.0004516901799020505
