,Gene_ID,Reactions
278,11254.1,"['ILEt4', 'ALAt4', 'VALt4', 'METt4', 'TRPATB0tc', 'CYSt4', 'LYSt4', 'SERATB0tc', 'GLNt4', 'LYSATB0tc', 'SERt4', 'GLNATB0tc', 'PHEt4', 'TYRt4', 'ASNATB0tc', 'CYSATB0tc', 'METATB0tc', 'THRt4', 'ARGt4', 'ARGATB0tc', 'ILEATB0tc', 'ASNt4', 'LEUATB0tc', 'VALATB0tc', 'HISt4', 'GLYt4', 'THRATB0tc', 'PHEATB0tc', 'TRPt4', 'ALAATB0tc', 'TYRATB0tc', 'LEUt4']"
279,6541.1,"['LYStiDF', 'PHEt4', 'HISCAT1', 'HOMt4', 'ARGtiDF', 'ALAt4', 'LEUt4', 'ORNtiDF']"
280,84889.1,"['ALAt4', 'LYStiDF', 'LEUt4', 'PHEt4', 'HOMt4', 'ARGtiDF', 'ORNtiDF']"
281,81539.1,"['METt4', 'SERt4', 'ASNt4', 'PROt4', 'PHEt4', 'GLYt4', 'ALAt4', 'THRt4', 'GLNt4', 'LEUt4']"
282,84706.1,"['ALATA_L', 'r0081']"
283,2875.1,"['ALATA_L', 'r0081']"
284,92745.1,"['HISSNAT5tc', 'ASNtN1', 'ALAtN1', 'GLYSNAT5tc', 'CYSSNAT5tc', 'GLNtN1', 'SERtN1']"
285,10991.1,"['ASNtN1', 'ALAtN1', 'HIStN1', 'r1144', 'r1143', 'GLNtN1']"
286,284273.1,"['ALCD22_L', 'ALCD22_D', 'ALCD1', 'ALCD21_D', 'ALCD21_L', 'ALCD2if']"
287,284273.2,"['ALCD22_L', 'ALCD22_D', 'ALCD1', 'ALCD21_D', 'ALCD21_L', 'ALCD2if']"
288,10327.2,"['ALCD2yf', 'ARABR', 'SBTR', 'PPDOy', 'ALR3', 'GALOR', 'ALR2']"
289,10327.1,"['ALCD2yf', 'ARABR', 'SBTR', 'RE0383C', 'r0246', 'RE2911C', 'RE2977C', 'ALR2', 'PPDOy', 'r0245', 'ALR3', 'GALOR']"
290,8854.3,"['IMACTD', 'ALDD20x', 'GCALDD', 'PYLALDOX', 'NABTNO', 'LCADi_D', 'BAMPPALDOX', 'GLACO', 'LCADi', 'ALDD2y', 'ALDD2x']"
291,224.1,"['r0643', 'FAOXOHC16C16DCc', 'r0642', 'ALDD20x', 'GCALDD', 'PYLALDOX', 'NABTNO', 'RE3012R', 'FAOXC15NADx', 'r0549', 'LCADi', 'ALDD2y', 'FAOXOHC22C22DCc', 'r0464', 'ALDD2x', 'ALDD21', 'IMACTD', 'r0758', 'r0393', 'FAOXC15NADPx', 'r0392', 'LCADi_D', 'BAMPPALDOX', 'r0688', 'FAOXOHMC10DC10c', 'GLACO', 'RE3346R']"
292,501.1,"['r0643', 'r0642', 'ALDD20x', 'r0553', 'GCALDD', 'PYLALDOX', 'NABTNO', 'r0594', 'r0549', 'RE3012M', 'LCADi', 'r0464', 'ALDD2x', 'IMACTD', 'r0758', 'r0393', 'r0392', 'LCADi_D', 'BAMPPALDOX', 'r0688', 'RE3346M', 'r0552']"
293,216.1,"['IMACTD', 'ALDD20x', 'GCALDD', 'PYLALDOX', 'NABTNO', 'LCADi_D', 'BAMPPALDOX', 'GLACO', 'LCADi', 'ALDD2x']"
294,8854.1,"['IMACTD', 'ALDD20x', 'GCALDD', 'PYLALDOX', 'NABTNO', 'LCADi_D', 'BAMPPALDOX', 'GLACO', 'LCADi', 'ALDD2y', 'ALDD2x']"
295,8854.2,"['IMACTD', 'ALDD20x', 'GCALDD', 'PYLALDOX', 'NABTNO', 'LCADi_D', 'BAMPPALDOX', 'GLACO', 'LCADi', 'ALDD2y', 'ALDD2x']"
296,251.1,['ALKP']
297,249.1,"['r0587', 'r0707', 'r0242', 'ALKP']"
298,250.1,['ALKP']
299,248.1,"['FMNALKPle', 'ALKP']"
300,239.1,"['RE3525C', 'RE3526C', 'RE3036C', 'RE3041C', 'ALOX12']"
301,242.1,['ALOX12R']
302,246.1,['ALOX15']
303,247.1,['ALOX15']
304,240.1,"['RE3475N', 'ALOX5', 'RE3033N', 'RE3498N', 'ALOX52', 'RE3503N', 'RE3041N', 'RE3513N', 'RE3485N', 'RE3044N', 'RE2048N']"
305,231.1,"['ARABR', 'SBTR', 'r0246', 'ALR2', 'PPDOy', 'r0245', 'ALR3', 'GALOR']"
306,8574.1,"['ARABR', 'SBTR', 'PPDOy', 'ALR3', 'ALR2', 'LALDO2x', 'PPDOx']"
307,23600.2,"['AMACRp', 'AMACR2r', 'AMACR2p', 'AMACRr']"
308,23600.1,"['AMACR2p', 'RE3083X', 'AMACR2r', 'AMACRr', 'RE2624X', 'RE3195M', 'RE2624M', 'RE2759X', 'AMACRp']"
309,10020.1,"['r0113', 'UAG2EMAi', 'AMANK']"
310,115286.1,['AMETt2m']
311,115286.2,['AMETt2m']
312,115286.3,['AMETt2m']
313,270.1,['AMPDA']
314,272.1,['AMPDA']
315,271.2,['AMPDA']
316,271.1,['AMPDA']
317,271.3,['AMPDA']
318,290.1,"['AMPTASECGe', 'AMPTASECG']"
319,276.1,"['RE0944E', 'RE0958E', 'AMY2e', 'RE0915E', 'RE0926E', 'AMY1e', 'RE0935E']"
320,278.1,"['RE0944E', 'RE0958E', 'AMY2e', 'RE0915E', 'RE0926E', 'AMY1e', 'RE0935E']"
321,11136.1,"['r1996', 'r2010', 'r2068', 'r2024', 'r2040', 'r2054', 'r2066', 'ORNLEUrBATtc', 'r2057', 'r1992', 'r1999', 'r2071', 'r2043', 'r1994', 'r2013', 'r2028', 'r2000', 'r2058', 'r2014', 'r2029', 'r2044', 'ORNALArBATtc', 'r1995', 'r2059', 'r0946', 'r2001', 'r2030', 'r2015', 'r2045', 'r2038', 'r1997', 'r2002', 'r2060', 'r2016', 'r2031', 'r2046', 'CYSTLEUrBATtc', 'r2003', 'r2061', 'r2017', 'r2032', 'r2047', 'r2004', 'r2062', 'r2018', 'r2034', 'r2048', 'AMY2e', 'r2008', 'CYSTALArBATtc', 'r2005', 'r2063', 'r2019', 'r1993', 'r2035', 'r2049', 'r2012', 'r2070', 'r2027', 'r2042', 'r2056', 'r2064', 'CYSTSERex', 'r2006', 'r2009', 'r2067', 'r2050', 'r2020', 'r2036', 'r2023', 'r2039', 'r2053', 'r1998', 'r2007', 'r2065', 'r2011', 'r2069', 'r2051', 'r2037', 'r2021', 'r2055', 'r2026', 'r2052', 'r2041', 'r2022', 'AMY1e']"
322,276.2,"['AMY2e', 'AMY1e']"
323,277.1,"['RE0944E', 'RE0958E', 'AMY2e', 'RE0915E', 'RE0926E', 'AMY1e', 'RE0935E']"
324,279.1,"['RE0944E', 'RE0958E', 'AMY2e', 'RE0915E', 'RE0926E', 'AMY1e', 'RE0935E']"
325,280.1,"['RE0944E', 'RE0958E', 'AMY2e', 'RE0915E', 'RE0926E', 'AMY1e', 'RE0935E']"
326,6519.1,"['ORNALArBATtc', 'CYSTLEUrBATtc', 'ORNLEUrBATtc', 'CYSTSERex', 'SERLYSNaex', 'AMY2e', 'AMY1e', 'CYSTALArBATtc']"
327,318.2,['AP4AH1']
328,318.3,['AP4AH1']
329,318.1,['AP4AH1']
330,10998.1,"['r0651', 'RE2635R', 'FATP5t', 'FATP8t', 'FATP4t', 'r0573', 'FATP7t', 'VLCS2p', 'OCDCEAtr', 'r0983', 'OCT11EFATP', 'FATP9t', 'ARACHDt2', 'LNLCt', 'DLNLCGt', 'LNLNCGt', 'FATP6t', 'HDCAtr', 'DOCO13EFATP', 'VLCS2r', 'OCDCAtr', 'LNLNCAt', 'r0650', 'r0984']"
331,113451.1,['ARGDCm']
332,9057.1,"['r1964', 'r1799', 'r1693', 'r1725', 'r1958', 'r1974', 'r1791', 'r1959', 'r1686', 'r1717', 'r1969', 'r1687', 'r1720', 'r1970', 'r1807', 'r1957', 'r1956', 'r1685', 'r1716', 'r1960', 'r1968', 'r1967', 'r1684', 'r1715', 'r1971', 'r1690', 'r1721', 'r1863', 'r1889', 'r1929', 'r1771', 'r1801', 'r1932', 'r1885', 'r1961', 'r1930', 'r1763', 'r1831', 'r1691', 'r1722', 'r1787', 'r1749', 'r1752', 'r1800', 'r1881', 'r1972', 'r1928', 'r1812', 'r1898', 'r1919', 'r1962', 'r1926', 'r1808', 'r1762', 'r1755', 'r1809', 'r1861', 'r1887', 'r1692', 'r1723', 'r1931', 'r1973', 'r1820', 'r1883', 'r1879', 'r1896', 'r1917', 'r1963', 'r1862', 'r1888', 'r1810', 'r1975', 'r1726', 'r1695', 'r1783', 'r1933', 'r1966', 'r1864', 'r1890', 'r1965', 'r1803', 'r1764', 'r1773', 'r1796', 'r1886', 'r1880', 'r1899', 'r1920', 'r1728', 'r1696', 'r1934', 'r1884', 'r1976', 'r1882', 'r1897', 'r1918', 'r1675', 'HISyLATtc', 'r1738', 'r1806', 'r1832', 'r1732', 'r1827', 'r1733', 'r1669', 'r1681', 'r1676', 'r1731', 'r1767', 'r1678', 'r1730', 'r1734', 'r1784', 'r1823', 'r1672', 'r1833', 'r1673', 'r1677', 'r1816', 'r1910', 'HISyLATthc', 'r1735', 'r1674', 'r1775', 'r1758', 'r1805', 'r1736', 'r1679', 'r1844', 'r1760', 'r1830', 'r1769', 'r1829', 'r1766', 'r1819', 'r1908', 'r1824', 'r1835', 'r1818', 'r1774', 'r1836', 'r1792', 'r1664', 'r1798', 'r1826', 'r1680', 'r1737', 'r1909', 'r1754', 'r1665', 'r1668', 'r1683', 'r1740', 'r1671', 'r1911', 'r1682', 'r1739', 'r1666', 'r1742', 'r1670', 'r1834', 'r1842', 'r1817', 'r1667', 'r1748', 'r1985', 'r1811', 'r1953', 'r1979', 'r1980', 'r1948', 'r1990', 'r1782', 'r1851', 'r1949', 'r1991', 'r1757', 'r1978', 'r1977', 'r1947', 'r1981', 'r1989', 'r1867', 'r1893', 'r1751', 'r1741', 'r1785', 'r1988', 'r1946', 'r1950', 'r1852', 'r1858', 'r1982', 'r1821', 'r1951', 'r1814', 'r1902', 'r1924', 'r1983', 'r1871', 'r1894', 'r1790', 'r1772', 'r1923', 'r1865', 'r1891', 'r1952', 'r1813', 'r1822', 'r1853', 'r1768', 'r1900', 'r1921', 'r1788', 'r1872', 'r1895', 'r1984', 'r1750', 'r1786', 'r1866', 'r1892', 'r1770', 'r1954', 'r1780', 'r1987', 'r1855', 'r1848', 'r1986', 'r1856', 'r1778', 'r1815', 'r1901', 'r1922', 'ALAyLATthc', 'r1955', 'r1753', 'r1765', 'r1854', 'r1903', 'r1925', 'r1710', 'r1943', 'r1756', 'r1789', 'r1701', 'r1937', 'r1825', 'r1702', 'r1938', 'r1843', 'r1747', 'r1779', 'r1700', 'r1936', 'r1698', 'r1935', 'r1705', 'r1939', 'r1914', 'LEUyLAThtc', 'r1777', 'r1850', 'r1706', 'r1847', 'r1859', 'r1906', 'r1940', 'r1745', 'r1744', 'r1743', 'r1707', 'r1876', 'r1941', 'r1746', 'r1915', 'r1912', 'r1841', 'r1846', 'r1781', 'r1857', 'r1904', 'r1759', 'r1761', 'r1776', 'r1916', 'PHEyLATthc', 'r1873', 'GLNyLATthc', 'r1708', 'r1942', 'r1797', 'r1913', 'r1713', 'r1945', 'r1828', 'r1711', 'r1944', 'r1837', 'r1860', 'r1907', 'METyLATthc', 'ARGLYSex', 'r1877', 'r1905', 'r1874']"
333,383.1,['ARGN']
334,384.1,"['ARGNm', 'ARGN']"
335,435.1,['ARGSL']
336,445.1,['ARGSS']
337,445.2,['ARGSS']
338,83884.1,"['r2412', 'r2398', 'r2405', 'r2409', 'r2397', 'r1427', 'r2403', 'r0947', 'ARGtm', 'r2402', 'r2413', 'r2400', 'r2399', 'r2416', 'r2401', 'r2407', 'r2410', 'LYStm', 'r2408', 'CITRtm', 'ORNt3m', 'ORNt4m', 'r2395', 'r2404', 'r2396', 'r2411', 'r2406']"
339,10166.1,"['ORNt4m', 'ARGtm', 'LYStm', 'CITRtm', 'ORNt3m']"
340,410.1,['ARSA']
341,427.2,['ASAH1']
342,427.1,['ASAH1']
343,9962.1,"['ASCBSVCTtc', 'ASCBt4']"
344,9963.1,"['ASCBSVCTtc', 'ASCBt4', 'r2370']"
345,9963.2,['ASCBt4']
346,9962.2,['ASCBt4']
347,80150.1,['ASNNm']
348,440.1,['ASNS1']
349,440.3,['ASNS1']
350,440.2,['ASNS1']
351,790.1,"['CBPS', 'ASPCTr', 'DHORTS']"
352,6507.1,"['GLUt6', 'ASPDt6', 'ASPt6']"
353,6505.1,"['GLUt6', 'ASPDt6', 'ASPt6']"
354,6512.1,"['GLUt6', 'ASPDt6', 'ASPt6']"
355,6511.1,"['GLUt6', 'ASPDt6', 'ASPt6']"
356,6506.1,"['GLUt6', 'ASPDt6', 'ASPt6']"
357,127124.2,['ATPasel']
358,528.1,['ATPasel']
359,9114.1,['ATPasel']
360,51606.2,['ATPasel']
361,534.1,['ATPasel']
362,527.1,['ATPasel']
363,90423.1,['ATPasel']
364,529.1,['ATPasel']
365,245973.1,['ATPasel']
366,535.1,['ATPasel']
367,10312.2,['ATPasel']
368,245972.1,['ATPasel']
369,9550.1,['ATPasel']
370,51606.1,['ATPasel']
371,526.1,['ATPasel']
372,534.2,['ATPasel']
373,528.2,['ATPasel']
374,533.1,['ATPasel']
375,51606.3,['ATPasel']
376,525.1,['ATPasel']
377,8992.1,['ATPasel']
378,9296.1,['ATPasel']
379,50617.3,['ATPasel']
380,50617.1,['ATPasel']
381,10312.1,['ATPasel']
382,523.1,['ATPasel']
383,51382.1,['ATPasel']
384,23545.1,['ATPasel']
385,50617.2,['ATPasel']
386,127124.1,['ATPasel']
387,957.1,"['ATPH2e', 'NDP7er', 'ATPH1e']"
388,954.2,"['ATPH2e', 'ATPH1e']"
389,954.1,"['ATPH2e', 'ATPH1e']"
390,955.1,"['ATPH2e', 'ATPH1e']"
391,956.1,"['NDP8ex', 'r0139', 'NDP7ex', 'NTP3e', 'r0149', 'NDP3ex', 'NDP10ex', 'r0494', 'r0497', 'r0028', 'ATPH2e', 'r0181', 'ATPH1e']"
392,953.1,"['NDP8ex', 'r0139', 'NDP7ex', 'NTP3e', 'r0149', 'NDP3ex', 'NDP10ex', 'r0494', 'r0497', 'r0028', 'ATPH2e', 'r0181', 'ATPH1e']"
393,377841.1,"['NDP8ex', 'r0139', 'NDP7ex', 'NTP3e', 'r0149', 'NDP3ex', 'NDP10ex', 'r0494', 'r0497', 'r0028', 'ATPH2e', 'r0181']"
394,514.1,['ATPS4m']
395,521.1,['ATPS4m']
396,522.4,['ATPS4m']
397,539.1,['ATPS4m']
398,10632.1,['ATPS4m']
399,9551.2,['ATPS4m']
400,516.1,['ATPS4m']
401,522.1,['ATPS4m']
402,9551.1,['ATPS4m']
403,498.3,['ATPS4m']
404,509.1,['ATPS4m']
405,515.1,['ATPS4m']
406,4905.1,['ATPS4m']
407,9551.3,['ATPS4m']
408,509.2,['ATPS4m']
409,513.1,['ATPS4m']
410,27109.1,['ATPS4m']
411,518.1,['ATPS4m']
412,518.2,['ATPS4m']
413,518.3,['ATPS4m']
414,522.2,['ATPS4m']
415,513.2,['ATPS4m']
416,10476.1,['ATPS4m']
417,498.2,['ATPS4m']
418,522.5,['ATPS4m']
419,515.3,['ATPS4m']
420,517.2,['ATPS4m']
421,267020.1,['ATPS4m']
422,522.3,['ATPS4m']
423,514.2,['ATPS4m']
424,506.1,['ATPS4m']
425,515.2,['ATPS4m']
426,10476.2,['ATPS4m']
427,498.1,['ATPS4m']
428,516.2,['ATPS4m']
429,517.1,['ATPS4m']
430,292.1,['ATPtm']
431,293.1,"['ATPtm', 'r0801']"
432,291.1,['ATPtm']
433,949.1,['AVITE1t']
434,29881.1,['AVITE1t']
435,4126.1,['B_MANNASEly']
436,8706.4,['B3GALT3g']
437,8706.2,['B3GALT3g']
438,8706.1,['B3GALT3g']
439,8706.3,['B3GALT3g']
440,8705.1,"['B3GALT44g', 'B3GALT43g', 'B3GALT42g', 'B3GALT41g']"
441,10317.5,['B3GALT5g']
442,10317.4,['B3GALT5g']
443,10317.2,['B3GALT5g']
444,10317.1,['B3GALT5g']
445,10317.3,['B3GALT5g']
446,84002.1,['B3GNT51g']
447,570.1,"['RE0344X', 'RE3343C', 'RE3339X', 'BAAT3x', 'RE1846C', 'RE3560C', 'RE1835X', 'RE3560X', 'RE2649X', 'RE3586X', 'RE1846X', 'RE3574X', 'RE1835C', 'RE2638X', 'RE3444C', 'RE2649C', 'r0629', 'RE2637C', 'RE0578X', 'BAAT4x', 'RE0577X', 'RE1845X', 'RE0344C', 'r0630', 'BAAT1x', 'RE0579C', 'RE2638C', 'RE0579X', 'RE0577C', 'RE3339C', 'RE2637X', 'BAAT2x', 'RE1845C', 'RE1834C', 'r0797', 'RE3444X', 'RE3343X', 'RE0578C', 'RE1834X']"
448,3141.1,"['BTNPL', 'BACCL', 'BTNPLm', 'BACCLm']"
449,140679.1,"['GABAVESSEC', 'BALAVECSEC', 'GLYVESSEC']"
450,8424.1,['BBHOX']
451,53630.1,['BCDO']
452,57733.1,['BDG2HCGHD']
453,622.2,['BDHm']
454,622.1,['BDHm']
455,622.3,['BDHm']
456,56052.1,"['BDMT_L', 'BDMT_U']"
457,635.1,['BHMT']
458,23743.1,['BHMT']
459,10599.1,"['r2230', 'r2251', 'r2272', 'r2293', 'r2271', 'r2198', 'r2219', 'r2282', 'r2303', 'r2224', 'r2240', 'r2245', 'r2261', 'r2266', 'r2287', 'r2225', 'r2246', 'r2277', 'r2298', 'r2267', 'r2235', 'r2256', 'r2288', 'r2278', 'r2299', 'r2236', 'r2257', 'r2202', 'r2223', 'r2244', 'r2265', 'r2286', 'r2307', 'r2306', 'TCHOLAt', 'r2264', 'r2276', 'r2297', 'BILDGLCURt', 'r2201', 'r2268', 'r2222', 'r2226', 'r2234', 'r2247', 'r2275', 'r2296', 'r2250', 'r2279', 'r2300', 'r2255', 'r2233', 'r2254', 'r2237', 'r2258', 'LEUKTRC4t', 'r2227', 'r2248', 'r2269', 'DHEASt', 'r2290', 'BILGLCURt', 'r2280', 'r2301', 'r2238', 'r2259', 'r2285', 'r2289', 'ESTRADIOLGLCt', 'TRIODTHYt', 'THYOXt', 'r2218', 'r2281', 'r2302', 'r2239', 'r2260', 'CHOLATEt', 'r2274', 'r2232', 'r2253', 'GCHOLAt', 'r2295', 'r2199', 'r2220', 'r2283', 'r2304', 'r2241', 'r2262', 'r2228', 'r2249', 'r2270', 'BILIRUBt2', 'r2291', 'r2292', 'r2231', 'r2252', 'r2273', 'r2294', 'r2243', 'r2200', 'r2221', 'r2284', 'r2305', 'r2242', 'r2263', 'ESTRONESt', 'r2229']"
460,8714.1,"['GCHOLAt3', 'ESTRONEGLCt', 'r0813', 'CHOLATEt3', 'TCHOLAt3', 'BILDGLCURte']"
461,1244.1,"['r0993', 'BILDGLCURte']"
462,28234.1,"['LEUKTRC4t', 'TRIODTHYt', 'TCHOLAt', 'GCHOLAt', 'DHEASt', 'ESTRONESt', 'BILGLCURt', 'ESTRADIOLGLCt']"
463,644.1,['BILIRED']
464,645.1,['BILIRED']
465,9488.1,"['BMTer_U', 'H3MTer_L', 'BMTer_L', 'H3MTer_U']"
466,10380.1,"['BPNT', 'BPNT2']"
467,686.1,"['BTNDm', 'BTNDe', 'BTND1n', 'BTND1']"
468,8884.1,"['PNTOt5', 'LIPOti', 'BTNt3i', 'BTNt3ile', 'PNTOt5le']"
469,80704.1,"['THMt3', 'BTNt4i']"
470,51733.1,"['UPPN', 'BUP2']"
471,7108.1,"['RE3134C', 'r0780', 'RE3134R', 'C14STRr']"
472,549.1,"['C2M26DCOAHLm', 'T2M26DCOAHLm', 'MGCHrm', 'PRPNCOAHYDm', 'ECOAH1m']"
473,1962.1,"['RE3005M', 'FAOXC11BRC9BRx', 'RE2910X', 'RE3573X', 'r0661', 'RE3250M', 'RE0512M', 'FAOXC143C123x', 'FAOXC101C8x', 'FAOXC8DCC6DCx', 'C2M26DCOAHLx', 'r0728', 'RE3248X', 'r0718', 'RE1522M', 'FAOXC14C12x', 'RE3572X', 'RE1522X', 'FAOXC102x', 'RE2995M', 'r0730', 'RE2909X', 'RE3250X', 'RE0512X', 'FOAXC122C101x', 'RE2995X', 'RE2919M', 'FAOXC22C20x', 'FAOXC163C142x', 'FAOXC225x', 'FAOXC225C204x', 'RE2910M', 'RE1523X', 'r0709', 'RE3093X', 'RE3337X', 'FAOXC8C6x', 'r0776', 'RE3582X', 'RE3002X', 'RE3390M', 'RE1523M', 'RE3398M', 'RE3627X', 'RE3447M', 'RE1526X', 'RE3399M', 'FAOXC200180x', 'r0719', 'RE3386M', 'FAOXC221C201x', 'RE3344X', 'FAOXC101x', 'RE2999M', 'RE3344M', 'FAOXC121x', 'RE3627M', 'r0733', 'r0714', 'RE1525M', 'RE3628M', 'FAOXC102C81x', 'RE3337M', 'r0715', 'FAOXC10C8x', 'FAOXC14DCC12DCx', 'FAOXC121C10x', 'FAOXC180x', 'FAOXC260240x', 'r0734', 'RE1525X', 'RE3393M', 'FAOXC10DCC8DCx', 'PRPNCOAHYDx', 'r0717', 'RE1573M', 'FAOXC163x', 'T2M26DCOAHLx', 'RE3338M', 'FAOXC246226x', 'RE3140X', 'RE3578X', 'FAOXC2452256x', 'RE3004M', 'RE3387M', 'r0660', 'r0720', 'r0778', 'RE3448M', 'FAOXC15BRC13BRx', 'FAOXC161C141x', 'RE1573X', 'RE1526M', 'RE3003M', 'PRPNCOAHYDm', 'FAOXC2051843x', 'FAOXC164C143x', 'RE1527M', 'r0716', 'RE3447X', 'FAOXC122x', 'FAOXC181C161x', 'FAOXC12DCC10DCx', 'FAOXC164x', 'FAOXC226205x', 'RE2919X', 'FAOXC6C4x', 'RE3338X', 'FAOXC184C163x', 'RE2920X', 'RE3583X', 'r0669', 'RE3401M', 'FAOXC123C102x', 'RE1527X', 'FAOXC123x', 'ECOAH1x', 'RE3088X', 'RE3340M', 'RE3402M', 'FAOXC2242046x', 'RE3156X', 'RE2992M', 'RE3141X', 'RE2991X', 'r0721', 'RE1520X', 'FAOXC13BRC11BRx', 'HACD1x', 'HACD9m', 'PEROXx', 'RE2986X', 'FAOXC6DCC4DCx', 'RE2921X', 'FAOXC2452253x', 'r0729', 'RE3177M', 'RE3448X', 'RE2909M', 'FAOXC61C4x', 'r0722', 'RE2920M', 'RE3178M', 'FAOXC184C164x', 'RE3563M', 'RE3081X', 'RE3192M', 'FAOXC241181x', 'r0723', 'RE3082X', 'FAOXC16C14x', 'r1474', 'RE2921M', 'RE3159X', 'RE2908X', 'FAOXC184x', 'r0726', 'RE3563X', 'FAOXC61x', 'RE3092X', 'FAOXC12C10x', 'r0731', 'FAOXC16080x', 'FAOXC2442246x', 'RE3248M', 'RE3193M', 'RE3340X', 'FAOXC16DCC14DCx', 'RE1520M', 'RE3564X', 'FAOXC141C121x', 'RE2987X', 'RE3087X', 'RE3194M', 'FAOXC240200x', 'r0727', 'RE3179M', 'FAOXC24C22x', 'RE2990X', 'FAOXC18480x', 'RE1521X', 'FAOXC2252053x', 'FAOXC241C221x', 'FAOXC183806x', 'RE1521M', 'RE2992X', 'FAOXC2251836x', 'RE3564M', 'FAOXC142C122x', 'FAOXC201C181x', 'FAOXC205C184x', 'FAOXC81C61x', 'RE2908M', 'r1477']"
474,1891.1,"['RE2995X', 'C2M26DCOAHLx', 'RE2995M', 'T2M26DCOAHLx', 'ECOAH1x', 'RE3000M']"
475,50814.1,"['C4STMO2r', 'C4STMO2Pr', 'C3STDH1r', 'C3STDH1Pr']"
476,3295.1,"['RE3005M', 'FAOXC11BRC9BRx', 'FAOXC81C61x', 'FAOXC12DCC10DCx', 'FAOXC164C143x', 'FAOXC226205x', 'RE2910X', 'RE3573X', 'FAOXC6C4x', 'RE3250M', 'RE3338X', 'FAOXC184C163x', 'RE0512M', 'FAOXC143C123x', 'FAOXC101C8x', 'FAOXC8DCC6DCx', 'FAOXC14C12x', 'RE3572X', 'RE2909X', 'RE3250X', 'FAOXC123C102x', 'RE0512X', 'RE1527X', 'RE3088X', 'RE3340M', 'RE3402M', 'FAOXC163C142x', 'FAOXC205C184x', 'FAOXC225C204x', 'FAOXC2242046x', 'RE3156X', 'RE3141X', 'RE2910M', 'FAOXC8C6x', 'RE2991X', 'RE3093X', 'r1477', 'HSD17B4x', 'FAOXC13BRC11BRx', 'HACD1x', 'PEROXx', 'FAOXC6DCC4DCx', 'r0744', 'RE3627X', 'FAOXC2452253x', 'RE2908M', 'RE3177M', 'RE3448X', 'RE1526X', 'RE2909M', 'FAOXC61C4x', 'RE3399M', 'FAOXC200180x', 'RE3178M', 'FAOXC184C164x', 'FAOXC221C201x', 'RE3627M', 'FAOXC241181x', 'RE3082X', 'FAOXC16C14x', 'RE1527M', 'RE1525M', 'FAOXC102C81x', 'FAOXC10C8x', 'RE2908X', 'FAOXC14DCC12DCx', 'FAOXC121C10x', 'FAOXC12C10x', 'FAOXC180x', 'FAOXC260240x', 'FAOXC16080x', 'FAOXC2442246x', 'RE1525X', 'RE3393M', 'FAOXC10DCC8DCx', 'RE3340X', 'FAOXC16DCC14DCx', 'FAOXC181C161x', 'RE3564X', 'FAOXC141C121x', 'FAOXC24C22x', 'RE3338M', 'RE2987X', 'FAOXC246226x', 'FAOXC240200x', 'RE3179M', 'FAOXC2452256x', 'RE3387M', 'HSD17B42x', 'FAOXC2051843x', 'FAOXC18480x', 'RE3448M', 'r0778', 'FAOXC15BRC13BRx', 'C3STKR2r', 'r0743', 'FAOXC161C141x', 'FAOXC2252053x', 'FAOXC241C221x', 'FAOXC183806x', 'RE1526M', 'RE3564M', 'FAOXC142C122x', 'FOAXC122C101x', 'FAOXC2251836x', 'FAOXC201C181x', 'FAOXC22C20x']"
477,6307.1,"['C4STMO1r', 'C4STMO2r']"
478,492.1,['CAATPS']
479,490.1,['CAATPS']
480,493.1,['CAATPS']
481,491.1,['CAATPS']
482,85320.1,"['CAMPt', 'GCHOLAt3', 'TCHOLAt3', 'CGMPt']"
483,10057.1,"['CAMPt', 'r1532', 'r1531', 'r1533', 'r1530', 'CGMPt']"
484,10057.2,"['CAMPt', 'CGMPt']"
485,10257.1,"['ESTRADIOLGLCt2', 'CAMPt', 'PROSTGE1t3', 'r1536', 'PROSTGE2t3', 'CGMPt']"
486,847.1,"['CATp', 'CATm', 'r0010', 'CAT2p']"
487,6547.3,['CAt7r']
488,6547.2,['CAt7r']
489,6547.5,['CAt7r']
490,6547.6,['CAt7r']
491,6546.1,['CAt7r']
492,6543.1,['CAt7r']
493,6547.4,['CAt7r']
494,6547.1,['CAt7r']
495,166785.1,"['CBLATm', 'CBL2tm']"
496,2538.1,"['CBPPer', 'PPAer', 'G6PPer']"
497,92579.1,"['CBPPer', 'PPAer', 'G6PPer']"
498,57818.1,"['CBPPer', 'PPAer', 'G6PPer']"
499,1373.1,"['r0034', 'CBPSam']"
500,1373.2,['CBPSam']
501,873.1,"['RE3502C', 'RE3010C', 'RE3432C', 'RE3470C', 'CBR2', 'RE3430C', 'RE3476C', 'RE3597C', 'RE3307C', 'RE3596C', 'CBR1', 'RE1819C']"
502,10423.1,['CDIPTr']
503,10423.2,['CDIPTr']
504,8760.1,"['CDS', 'CDSm']"
505,1040.1,"['CDS', 'CDSm']"
506,10390.1,"['RE3267R', 'RE3267N', 'CEPTE', 'CEPTC']"
507,56994.1,"['RE3267G', 'CEPTC']"
508,64781.1,['CERK']
509,64781.2,['CERK']
510,10087.1,"['CERT1gt', 'CERT2gt', 'CERT1rt', 'CERT2rt']"
511,6565.1,['CGLYt3_2']
512,9023.1,['CH25H']
513,1103.2,"['CHAT', 'CHATn']"
514,1103.3,"['CHAT', 'CHATn']"
515,1103.4,"['CHAT', 'CHATn']"
516,1103.1,"['CHAT', 'CHATn']"
