,degree,harmonic,eigenvector,closeness,information,katz,pagerank
cyan_e,0.00020112630732099757,1332.126190476214,8.576569309720494e-05,0.25935005998643784,0.00013328892966256204,0.0006616384922269577,5.045212351432008e-05
cyan_c,0.0012067578439259854,1848.9999999998859,0.00606806509529403,0.35014084507042254,0.0003950229418531127,0.006705811801565178,0.00014318998608910027
cyan_m,0.0010056315366049878,1523.259523809587,0.000976626768202533,0.28456959706959706,0.00038965539906671737,-0.00020771089611859117,0.00010413981400992427
focytC_m,0.002413515687851971,2018.6166666665001,0.012987115939625243,0.3820207452938917,0.0005381747605554927,0.0038130778898376235,0.0001725697063913144
ficytC_m,0.002413515687851971,2018.6166666665001,0.012987115939625243,0.3820207452938917,0.00053817476055548,0.0038130778898374587,0.00017256970639131436
q10h2_m,0.008849557522123894,1969.6499999998352,0.0105339589793575,0.36780588844503626,0.0006406825707454628,0.03913750702186538,0.0005835013491976108
Lcystin_c,0.003821399839098954,1942.2999999998258,0.023150769143252124,0.36805092901028946,0.0005866601464975946,0.022750979714368322,0.0002397648671756338
gthrd_c,0.036403861625100564,2072.5333333331296,0.05993343289791102,0.3823144944252211,0.000681264216008984,0.08631817259204921,0.00243623688224156
gthox_c,0.002413515687851971,1935.8999999998282,0.018951438534063017,0.3676155268022181,0.0005397698145039619,0.022879518507851544,0.0001788180629281826
thcys_c,0.0008045052292839903,1788.5333333332578,0.006268382525810875,0.33901540979135414,0.0003703119325652431,-0.0058886430807702055,7.580412424785846e-05
mercppyr_c,0.002413515687851971,1867.0833333332089,0.01174058343328655,0.3528994250833984,0.0005323602625596282,0.023023659576683068,0.00018672185707651413
cys_L_m,0.006436041834271922,1638.3000000000382,0.0065557389629030335,0.3047689101385313,0.0006228978082159615,-0.0001802778155221614,0.000367663241001913
mercppyr_m,0.0006033789219629927,1430.9761904762413,0.0005850014635664369,0.2757473240530198,0.0003191247382466818,-0.008428940144113752,6.16256593261925e-05
cyst_L_c,0.0012067578439259854,1783.4499999999305,0.007943042951960775,0.33703904555314534,0.00043725894952653676,-0.003304720740296383,9.755183117424253e-05
Lcystin_e,0.001810136765888978,1525.1333333333873,0.00655036921892647,0.2935238207686404,0.0004998150246333624,0.01584884736913367,0.00011645002558441833
glu_L_e,0.007240547063555912,1982.299999999815,0.02577595468152965,0.3738345864661654,0.0006207619815341025,0.04558470971613346,0.0006121292906516107
cytd_c,0.003218020917135961,1939.2666666664932,0.021916247619344586,0.36810542681572517,0.0005664522547116248,0.012701759980123496,0.00023689046726746717
uri_c,0.003620273531777956,1948.1499999998196,0.02228217681266322,0.37040899947850703,0.0005781895102967029,0.018405992076038175,0.0002669571850903629
cytd_m,0.0010056315366049878,1561.5333333333956,0.0018335062095702907,0.29347184511864005,0.0004033551588534188,0.009175213359627591,9.213085366656664e-05
cmp_m,0.0016090104585679806,1556.6666666667284,0.001842239411415106,0.2921612410389,0.00045867690127688644,0.0077461464633023286,0.00014704030250835384
cytd_n,0.0010056315366049878,1414.7166666666953,0.00040298515221515467,0.27326188513327837,0.000384709114740808,-0.00016590520361349305,0.00011907923538942538
h_n,0.021118262268704745,1456.4190476190827,0.0004936125737158734,0.27170883654844524,0.0006302038448506653,-0.00042650400167086025,0.0021629147514356773
nh4_n,0.0014078841512469831,1458.733333333373,0.0010441289677557623,0.27968723631658887,0.00043267210144606525,-0.0037762089665275512,0.00015616847271888936
uri_n,0.0010056315366049878,1419.566666666693,0.0004081033585972004,0.27452929159074596,0.00038497278669413207,0.00035266135056057817,0.00011910402152046159
cytd_e,0.0012067578439259854,1514.5333333333779,0.0032739812103620746,0.2900478357251196,0.0004337970662370375,0.02971462295005844,0.00011428948294872176
cytd_l,0.0008045052292839903,1454.4166666667043,0.0004871466313730235,0.27837187167571803,0.00035089895737911553,0.003980968194651425,9.19337132049336e-05
cdp_c,0.004827031375703942,1941.5166666664916,0.022109235092414782,0.3685966342946104,0.0006055804666483001,-0.008049742471694005,0.0003026947173071806
dgtp_c,0.006436041834271922,1972.649999999806,0.02464164518154378,0.37436939989458623,0.0006263540856875452,0.0033150352933620083,0.00038212275528322023
dgdp_c,0.008045052292839902,1973.3499999998073,0.026538557023138492,0.3736379349214699,0.0006382833881266031,0.008461900180684686,0.00046351238785180733
cmp_n,0.003620273531777956,1230.852380952467,9.956158607156796e-05,0.2349605406171731,0.0005311726084048319,0.003837898183911879,0.00033020947273836954
dgtp_n,0.0022123893805309734,1430.950000000027,0.0004098316624600537,0.27643722895585454,0.0004935871510728401,0.002903975604322119,0.00019272685307918279
cdp_n,0.0034191472244569586,1230.352380952467,0.00010199863851329755,0.2349494376712976,0.0005308323790626395,0.0043946215029209935,0.00029049953986968785
dgdp_n,0.0020112630732099755,1223.5023809524678,6.61568751257374e-05,0.2344951186152903,0.00047721825903914664,0.0026026087594710093,0.00018202950621654302
dcmp_c,0.004022526146419951,1934.3833333331638,0.023011594129609434,0.3667207552736392,0.0005917120360706889,0.0007295938038100555,0.00025433019278195954
dcdp_c,0.00744167337087691,1973.3499999998069,0.0265175082320544,0.37380648071573563,0.0006340443424662225,0.0246466372958768,0.0004273424364446516
dcmp_n,0.003218020917135961,1229.852380952467,0.00010129834387449263,0.23493833577470113,0.0005267244643844688,0.0036563698376535225,0.0002771779207036403
dcdp_n,0.0034191472244569586,1230.352380952467,0.00010199863851329755,0.2349494376712976,0.0005308323790626401,0.004394621502921001,0.00029049953986968785
dctp_c,0.004827031375703942,1966.483333333142,0.020837554068056877,0.3737783791910991,0.0006059339212318475,0.005691208637704932,0.00029588938938507586
dctp_n,0.0020112630732099755,1428.3666666666934,0.0003550275001655507,0.27616085314374583,0.0004841097082755315,0.002881332062809282,0.00017759836110675987
datp_n,0.0028157683024939663,1433.950000000028,0.0004189621146273419,0.2766833611574847,0.0005162935315559779,0.002557404372085104,0.0002459777092000188
dadp_n,0.0026146419951729684,1225.5023809524678,7.485654713819838e-05,0.23457256086053974,0.0005038148631708605,0.0030479932992659563,0.00023517485204514141
utp_n,0.0030168946098149637,1429.3000000000277,0.0005397230079292052,0.2751826433473544,0.0005245400619424477,0.002258168453547211,0.0002784757489983699
udp_n,0.004223652453740949,1232.352380952467,0.00010443783021008089,0.23499385575196144,0.0005443436533007835,0.0044779121626154425,0.00037677536206428896
cdp_m,0.0010056315366049878,1529.8095238095882,0.0015474773302402683,0.28556659583022226,0.0003995947566573835,0.009322982555649055,9.43372853324855e-05
adp_n,0.0082461786001609,1245.602380952466,0.00018148314086259787,0.23551702903699492,0.0005953469844926207,0.0034965746270905493,0.0007284654657945132
gtp_n,0.0030168946098149637,1432.4500000000255,0.0005728054153256116,0.27600754968357943,0.0005268199342075965,0.001988629266769316,0.0002754610366735891
gdp_n,0.0020112630732099755,1224.085714285801,6.846613607033246e-05,0.23457256086053974,0.0004781166349476063,0.0025110741257157107,0.00018276448788385644
3aib_D_e,0.00020112630732099757,1367.716666666686,0.00016397078192048785,0.26696735395189003,0.0001372758947715533,-0.0007291104616590937,4.856503196900303e-05
3aib_D_m,0.0012067578439259854,1462.6333333333816,0.0009616422381493834,0.28259633966124814,0.0004316840446929046,-0.016910255587203545,0.00010351598353577347
dad_2_c,0.0026146419951729684,1933.4666666664968,0.02135027371384755,0.3669372693726937,0.000545408629924175,0.011268762559701178,0.00019080840889374904
din_c,0.0022123893805309734,1925.3833333331684,0.016333854961597095,0.3654807409585416,0.0005234873087919754,0.023974817381996767,0.00016976845600186172
dad_2_e,0.0014078841512469831,1525.1000000000463,0.004334218802712769,0.29076023391812866,0.0004587416405019277,0.006901181398296611,0.00012184275103366567
din_e,0.0014078841512469831,1525.2666666667128,0.00426430190504268,0.29079424494092876,0.00045838794866268415,0.008056277291233144,0.00012242545801331115
dag_hs_r,0.0030168946098149637,1436.9166666667002,0.0003592220595071352,0.2786995515695067,0.0004971367984485598,0.03232222016940343,0.0003340358010301193
dag_hs_n,0.0022123893805309734,1345.5166666666998,0.00015075728540027175,0.2572167615106053,0.0004906163537775563,-0.0013913774313968974,0.0002234521372215813
pa_hs_n,0.0010056315366049878,1424.1500000000274,0.0003887522398361223,0.2756555968287409,0.00039391607896602037,0.001144666813432885,0.00010766028190764101
dag_hs_e,0.0014078841512469831,1483.2666666667085,0.0018885593409674697,0.2829984632022312,0.0004495894457959488,-0.00919055630435004,0.00013663351199073983
ala_D_x,0.0012067578439259854,1484.3166666667144,0.0006484713329586363,0.2840331333904599,0.0004324550505830092,0.009557579508393553,0.00011277172813969621
nh4_x,0.004625905068382944,1518.0666666667144,0.0015943422062979712,0.28746530989824237,0.0005831030665182364,0.027615498799275395,0.0003904366496444626
ala_D_l,0.0006033789219629927,1877.1499999998678,0.005628616890542858,0.3553459119496855,0.00031730695618497267,0.0015035030261888157,7.118362791882921e-05
arg_D_x,0.0010056315366049878,1391.5571428571773,0.00040127070680871855,0.26424319727891155,0.0003973790750217384,0.010942043732114527,0.00010356833142207057
5g2oxpt_x,0.0010056315366049878,1391.5571428571773,0.00040127070680871855,0.26424319727891155,0.0003973790750217376,0.010942043732114552,0.00010356833142207057
23doguln_c,0.0020112630732099755,1919.049999999838,0.012004098673314024,0.3647300469483568,0.0004986741267758171,-0.0009558913307581784,0.00018152656053886066
oaa_x,0.001810136765888978,1478.8666666667054,0.0008365361543922223,0.2812535354678131,0.0004904268657507332,0.014057281782612339,0.00015777548718954145
dd2coa_m,0.001810136765888978,1559.3333333333962,0.00223546515689068,0.2920582706766917,0.0004927865713414174,0.0031457471288267747,0.00014596510630422206
dd3coa_m,0.0008045052292839903,1305.992857142922,0.0004273257080996401,0.24511930585683298,0.0003602999042154372,-0.0005082457976770837,8.317931906148529e-05
dcyt_m,0.0008045052292839903,1529.3095238095882,0.001519082594010665,0.28555019526763153,0.0003604246600505539,0.007922691905872198,8.117236124166104e-05
dcmp_m,0.0008045052292839903,1529.3095238095882,0.001519082594010665,0.28555019526763153,0.0003604246600505537,0.007922691905872201,8.117236124166104e-05
dcyt_n,0.001810136765888978,1345.1666666667002,0.00014840605516737326,0.25734989648033124,0.00046935335116681063,-0.0005695457239789705,0.00018184154520831255
dump_c,0.003620273531777956,1932.2666666664973,0.022430269372790433,0.36685604663174204,0.0005805061754456761,0.008686758345324046,0.0002420724079559835
dcsptn1coa_x,0.003821399839098954,1992.966666666487,0.01838103162545835,0.37726686395022385,0.0005838167170630203,-0.014571354855200596,0.00027787823874709144
dcsptn1crn_c,0.0008045052292839903,1578.266666666691,0.002304984847526966,0.3019738839963559,0.00035911004458069574,0.004759528835374179,9.087450058174662e-05
dcsptn1crn_m,0.0008045052292839903,1314.9095238095829,0.0003587937004445624,0.24696999801311345,0.0003575964571215386,-0.004250487820477137,8.943535522778125e-05
dcsptn1coa_m,0.0030168946098149637,1592.0333333333951,0.0032936504207132862,0.29743957884661404,0.0005595672954316866,0.007314978026619315,0.00022474129331752747
dcsptn1_e,0.00020112630732099757,1354.2261904762127,0.00017803564048484908,0.26387856915401764,0.0001380908133344934,2.366762809047513e-05,4.7483778557504395e-05
dcsptn1_c,0.0014078841512469831,1890.7666666665245,0.012594586605356247,0.3584456780333069,0.000440410026023851,0.00032610316020035163,0.00014301596655175055
L_dpchrm_c,0.002413515687851971,1938.7333333331594,0.018122883242221992,0.3683508667950808,0.0005281766662661066,0.006991083930936006,0.0002134455214158678
56dihindlcrbxlt_c,0.0010056315366049878,1527.1666666667159,0.0023999858859540726,0.2916471140309714,0.00035314280881244364,-0.0007886987957378013,0.0001400811687549362
dcyt_c,0.0022123893805309734,1932.2166666664973,0.02110740564742401,0.3668289803747971,0.0005247836927508743,0.004077287717169829,0.00016175854352429715
duri_c,0.003218020917135961,1938.099999999827,0.02230404227011383,0.36791475506881754,0.0005671140656126592,0.009905723110127336,0.0002300642751748886
duri_n,0.0010056315366049878,1414.0500000000284,0.00040480558715303767,0.2731417898148657,0.00038834514895798143,-0.0005377295980670661,0.00011561158944329977
dcyt_e,0.0006033789219629927,1478.1333333333757,0.0028463319330804594,0.2858456939174428,0.00031736903551934535,0.006972969248464872,6.290234174435673e-05
