,betweenness_centrality,closeness_centrality,eigenvector_centrality,global_reaching_centrality,harmonic_centrality,information_centrality,load_centrality,pagerank
AACTOOR,0.0006938855606017048,-0.00010748534784489867,-0.0011156170147220395,-0.00014197478508593718,-0.0003817444662623597,-1.4965426023341176e-05,0.000679616259516946,0.00027510920941372155
AACTtm,0.0003939449047365506,-6.861241687765233e-05,-0.0005549276071732998,-0.00014197478508593718,-0.00028233437509372325,0.0001440870177757223,0.0010972079838064562,6.549791150574119e-05
AASAD3m,0.0005519281480903669,-4.856897935937375e-05,0.0010840987085384542,-0.00014197478508593718,-0.00022511742656810218,-4.951900710826013e-06,0.0003975078678897399,0.00022511988578368647
AATAi,0.001383790411600631,-4.4049318938651136e-05,6.877381246804034e-05,-0.00014197478508593718,-0.00023242408678323523,2.0858842049791617e-06,0.0009119896866966649,0.00014430275045879956
ABO1g,0.0004071059375108659,7.822046406166076e-06,0.000960828879703776,-0.00014197478508593718,-0.0001704159341271372,-3.4503742156049593e-07,0.0004493429046813655,0.00025518868454522915
ABO2g,0.00040710483536588956,7.841057102584237e-06,0.0009613344961612671,-0.00014197478508593718,-0.00017037568344297472,-3.622414276561798e-07,0.0004496233265364588,0.00025585859099226254
ABO3g,0.0002504048158501319,7.869579829533524e-06,0.0009613348465059298,-0.00014197478508593718,-0.00017033042414433543,-3.62248376690868e-07,0.00024557945116024794,0.0003207769062472949
ABO4g,0.0004071059375108659,7.822046406166076e-06,0.000960828879703776,-0.00014197478508593718,-0.0001704159341271372,-3.4503742156049593e-07,0.0004493429046813655,0.00025518868454522915
ABO5g,0.0002504966032663168,7.850563786681131e-06,0.0009608292300479213,-0.00014197478508593718,-0.00017037065344424084,-3.450439434180748e-07,0.0002457377505257097,0.0003201070547871514
ABO6g,0.0004071059375108659,7.822046406166076e-06,0.000960828879703776,-0.00014197478508593718,-0.0001704159341271372,-3.4503742156049593e-07,0.0004493429046813655,0.00025518868454522915
ABO7g,0.0002504966032663168,7.850563786681131e-06,0.0009608292300479213,-0.00014197478508593718,-0.00017037065344424084,-3.450439434180748e-07,0.0002457377505257097,0.0003201070547871514
ABO8g,0.0002504048158501319,7.869579829533524e-06,0.0009613348465059298,-0.00014197478508593718,-0.00017033042414433543,-3.62248193454826e-07,0.00024557945116024794,0.0003207769062472949
ABO9g,0.0002504048158501319,7.869579829533524e-06,0.0009613348465059298,-0.00014197478508593718,-0.00017033042414433543,-3.62248193454826e-07,0.00024557945116024794,0.0003207769062472949
ABTArm,0.00039844360422927524,8.470415572101411e-06,0.0010728189482522607,-0.00014197478508593718,-0.00017273071417281624,1.01281642301955e-05,0.0003929524691013406,0.00012791405493179668
ABTD,0.0002125819753484012,-8.675825927052008e-06,0.0006153593320632295,-0.00014197478508593718,-0.00017819262903763595,-6.001553021950375e-06,0.00020376922994204223,0.00022703805411430938
ABTti,0.0001949983163371389,-5.738630310221851e-06,0.0009324753149451071,-0.00014197478508593718,-0.00018989754348009718,0.0001446723205982419,0.0001949983163371389,0.00019517095706577214
ABUTD,-0.0007063769084539368,-9.665174405372429e-05,-0.00011255991171916321,-0.00014197478508593718,-0.00033519736541678794,-9.255323264781446e-06,-0.000671581391351942,0.00025815108295752255
ABUTt2r,0.0004345983660420972,-5.990712079467304e-06,0.0006145160991712125,-0.00014197478508593718,-0.00017591124655656607,-6.0367343289257835e-06,0.0004262874724863799,0.00028699069891759366
ABUTt2rL,0.0004517552869984889,-5.965946932193777e-06,0.0006143681715920246,-0.00014197478508593718,-0.00017543991374112305,-6.053446260017421e-06,0.0004443705089054526,0.0002523414679191568
ABUTt4_2_r,0.0007061134214512535,-4.169136743175387e-05,-0.0004517876494330792,-0.00014197478508593718,-0.00022127563976700855,-4.915009279723705e-06,0.0006466506756476684,0.0002398744341015494
ACACT10m,0.00039009163583697987,-1.4822843140822159e-05,0.0014682685572980244,-0.00014197478508593718,-0.00018911962974619545,-1.8431667350113057e-06,0.0003900416441061818,0.00014917931379560955
ACACT1r,0.0004083393894739944,-4.652707597497804e-05,0.0007628418198428085,-0.00014197478508593718,-0.00023264772044402936,-2.5154366422693156e-06,0.00039431277118731785,0.0001342868325817114
ACACT1rm,0.0003900242617478194,-1.7475905835500248e-05,0.001469588530599417,-0.00014197478508593718,-0.00019143842906262911,-1.7370187139833467e-06,0.0003900254469946777,0.0001444950333070404
ACACT1x,0.00042960108244854815,-2.4409855707520256e-05,0.001020227117741088,-0.00014197478508593718,-0.0002044203334672277,1.344891554905044e-06,0.0003940062709357628,0.00014498583474271056
ACACt2,0.0003835949041008811,-5.842023784006697e-06,0.0006151549510769653,-0.00014197478508593718,-0.00017571128086527838,-6.041823868889054e-06,0.00040191833358748773,0.00027651765886581764
ACACt2m,0.00039822350888478773,-8.659011582958671e-07,0.0006363415977559817,-0.00014197478508593718,-0.0001674398275931969,-6.241594554959071e-06,0.000441194177008832,0.00032742394641551255
ACACT4p,0.0004003772603309611,-2.4382956965412503e-05,0.0010190786358651026,-0.00014197478508593718,-0.0002043479465903887,1.2962266041259724e-06,0.0003914897824227387,0.00015497999206510823
ACACT5p,0.0004581325699751775,-2.440313181777099e-05,0.0010193257705138638,-0.00014197478508593718,-0.00020437689518814888,1.2933912436211988e-06,0.00039286873171015904,0.0001461615248319385
ACACT6p,0.0004581325699751775,-2.440313181777099e-05,0.0010193257789860642,-0.00014197478508593718,-0.00020437689518814888,1.293395096378801e-06,0.00039286873171015904,0.00014615108062558964
ACACT7p,0.00045827316755432673,-2.440313181777099e-05,0.0010193237829950392,-0.00014197478508593718,-0.00020437689518814888,1.293383650546164e-06,0.0003928585934173497,0.00014617215904942272
ACACT8p,-0.00017749087902007882,-5.7178767000281945e-05,0.0004694726579056966,-0.00014197478508593718,-0.0002546172071430115,1.2373902200752308e-06,-5.863104175487412e-05,0.0001512464867244026
ACACT9p,0.00043335950106970046,-2.4416579067925668e-05,0.0010188215445727361,-0.00014197478508593718,-0.00020446379021494204,1.396344391217343e-06,0.0003945219554931448,0.00014438148762278393
ACACtx,0.0004149280047880381,-5.499879741571106e-05,0.000735900892703524,-0.00014197478508593718,-0.00025497420463118227,4.933754778892484e-05,0.00043869835344824057,0.00010411432437746566
ACALDt,0.0001949983163371389,-6.284708043045853e-05,0.00015751115310575235,-0.00014197478508593718,-0.0002708743873140217,6.144972554473792e-05,0.0001949983163371389,0.00023036080723988261
ACALDtm,0.00039029147615141693,-5.848288839952713e-05,0.00017099308263236098,-0.00014197478508593718,-0.00026073744439235563,5.784444544658836e-05,0.0003934985783614241,0.00010072410797331873
ACALDtr,0.00039150774917250515,-5.959756153377228e-05,0.00015818831629409524,-0.00014197478508593718,-0.00026353322016313467,5.16880266478113e-05,0.00039085237550820175,0.00010288657656555874
ACALDtx,0.0004052575398134445,-6.124205429281962e-05,0.00015752399229334741,-0.00014197478508593718,-0.0002670948535283613,5.78597545887221e-05,0.0003984605742655767,0.0001011708284055277
ACCOAC,0.00048254395204919425,5.2727186151647835e-08,0.0005606539735365338,-0.00014197478508593718,-0.00016722181287979286,-6.2268670853786e-06,0.00044391970806462,0.00035757150426675183
ACCOACm,0.0003744945956789418,-4.918317154586579e-05,0.0010909432990407607,-0.00014197478508593718,-0.0002245747678567214,-4.995832946314155e-06,0.0003664490020474602,0.00022639764891153655
ACCOAgt,0.00019843760349317713,-5.664348128855556e-05,0.0007692082108297189,-0.00014197478508593718,-0.00025800805569038004,2.3059204053319757e-05,4.650166945686471e-05,0.00012005409642527621
ACCOAL,0.0005901264893531424,-2.4315672982716944e-05,0.0004690219483908391,-0.00014197478508593718,-0.00019815515726512146,-5.244453029627929e-06,0.0005495446177112285,0.000244883312108691
ACCOALm,0.00031265577683325,-4.9492008463961906e-05,0.0011088542390003495,-0.00014197478508593718,-0.00022473102252209838,-5.072364766349538e-06,0.0002568146267478355,0.0002574409152197947
ACCOAtn,0.0002743769985256123,-5.656382586398914e-05,0.0007692076907421686,-0.00014197478508593718,-0.00025736980924468165,2.291263644133294e-05,0.0002930630241880472,0.00010319023502384952
ACCOAtr,0.00018204955754111678,-5.6729671285393854e-05,0.0007692190646986214,-0.00014197478508593718,-0.00025773150325618946,2.3520094728030333e-05,0.00023558878023666416,8.150717643049943e-05
ACETONEt2,0.00030583962825910015,-6.040222912790497e-06,0.0006151347498123794,-0.00014197478508593718,-0.00017598277322066697,-6.034598960092104e-06,0.0003051853336347667,0.0003168815208475552
ACETONEt2m,0.0003911541209618779,-1.1007229766217235e-06,0.0006363164274177779,-0.00014197478508593718,-0.00016772533298452924,-6.236829688256404e-06,0.0004510507032044917,0.0003094963503217837
ACGAGBSIDEtg,0.000390564780799922,7.421276574389183e-06,0.0012859571652095486,-0.00014197478508593718,-0.00017938273503371752,0.0001549121491159324,0.000390198097450115,0.00013057889972999665
ACGAGBSIDEtl,0.0003867024513152865,-3.948800865958059e-05,0.0011826594734712507,-0.00014197478508593718,-0.00023558957804107296,0.00015496625750492952,-0.00023420885346167028,0.00013125121257256814
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,0.0001949983163371389,4.679894832365155e-06,0.0016306958878561542,-0.00014197478508593718,-0.00018502820816609447,0.0001796394838453479,0.0001949983163371389,0.00025989145460915473
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,0.00019497194913576784,5.8642027784724015e-06,0.00128556762790104,-0.00014197478508593718,-0.0001806644421865335,0.00016646209054544498,0.00019497194913576784,0.0001305810720767191
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,0.0001949983163371389,4.679894832365155e-06,0.0016306958878561542,-0.00014197478508593718,-0.00018502820816609447,0.00017963948384791032,0.0001949983163371389,0.00025989145460915473
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,0.00019497194913576784,5.8642027784724015e-06,0.00128556762790104,-0.00014197478508593718,-0.0001806644421865335,0.00016646209054544498,0.00019497194913576784,0.0001305810720767191
ACGALK,0.00022609359752302543,-6.077339018380547e-06,0.00059522756480607,-0.00014197478508593718,-0.0001752772114944558,-6.0653474820181336e-06,0.00026378547680695085,0.00023849478452215783
ACGALK2,0.00020816966352176845,-8.663793476946152e-06,0.0006151222074207077,-0.00014197478508593718,-0.00017829172567081642,-5.996627335352982e-06,0.0002618881939705571,0.0002466884735925794
ACGALtlg,0.00040133970442179684,-1.5513755297216438e-06,0.000922021015584558,-0.00014197478508593718,-0.00018600830685278018,0.00011530357183515445,0.0003912180859893587,7.47584797727627e-05
ACGALtly,0.00039229674615232757,-2.0185706935545409e-07,0.0009275640892797615,-0.00014197478508593718,-0.00018366164813666058,4.0576574912456663e-05,0.0003925833519218752,0.00010747935375141547
ACGAM2E,0.00039002299261340804,-6.270772513101535e-05,-1.4883097910211405e-06,-0.00014197478508593718,-0.00027082353861915547,7.459135685998734e-05,0.00039002299261308777,8.96586403288577e-05
ACGAM6PSi,0.0004655571070826851,-3.976132511998034e-06,0.0006157542635947975,-0.00014197478508593718,-0.00017398078241216006,-6.074427150368375e-06,0.0004480784006355579,0.00026657913074671263
ACGAMK,0.0006385059152838407,-5.755180860922463e-06,0.0005929097953031307,-0.00014197478508593718,-0.00017502204425500184,-6.0683157427286666e-06,0.0005881591934133574,0.00026727479491521543
ACGAMPM,0.00039002299261308777,-6.093754019850186e-05,0.0005529911066574424,-0.00014197478508593718,-0.0002682686312334556,0.00011416719989622532,0.00039002299261340804,6.617296979296028e-05
ACGAMtly,0.00022962102074540325,-6.150814354897237e-05,-0.00011394760043000526,-0.00014197478508593718,-0.00026624375680217306,1.4171490775333171e-05,3.2274919312978325e-05,0.00012781611549955214
ACGBGBSIDEtg,0.00039002299261308777,-5.3175259811334175e-05,-0.0003486059937837219,-0.00014197478508593718,-0.00025904689053253977,0.00015532334801233013,0.00039002299261308777,0.00013300002735048077
ACGBGBSIDEtl,0.00042682034952906727,-4.120653777988852e-05,0.0011825195648498342,-0.00014197478508593718,-0.00023800733213629385,0.00015507084394704137,0.0003985962489230894,0.00013125121257256814
ACGPID,-0.0005722785689726687,-0.00010713893068615057,-0.001134915426100176,-0.00014197478508593718,-0.0003832656770662267,-1.656978122956091e-05,-0.0003963050052491326,0.0001839163124238544
ACGSm,0.00032718633119430097,-5.034548207140522e-05,0.0011163416249186343,-0.00014197478508593718,-0.00022598303162064165,-5.0431946824712995e-06,0.0003149625572992294,0.0002572542255355478
ACHEe,0.0004684453718605526,-4.674829911480158e-05,0.0007496724336184145,-0.00014197478508593718,-0.0002338949186220005,-1.4083138947817897e-06,0.00038762301536684806,0.0002976874274698965
ACHtn,0.000272300731723707,-5.8702138496474246e-05,0.0003132552498559723,-0.00014197478508593718,-0.00026296001206931594,8.169297153164413e-05,0.00016160008328952805,0.00010369841465541548
ACHVESSEC,-0.0001261807088102038,-9.562204341698745e-05,-0.00010021292083311441,-0.00014197478508593718,-0.00033084150738048876,-8.976980229509343e-06,-8.895933016657165e-05,0.0003101312957565554
ACITL,0.0004716800397223312,-2.436614094336864e-05,0.00047418525070987253,-0.00014197478508593718,-0.000198055412758238,-5.262767655532865e-06,0.0004282154441721568,0.0002283454558261641
ACN13ACNGALGBSIDEte,0.0001949983163371389,4.090215162086687e-06,0.0016259658163381078,-0.00014197478508593718,-0.00018590941359454774,0.00017965098287695498,0.0001949983163371389,0.00025989145460915473
ACN13ACNGALGBSIDEtg,0.00019497194913576784,5.118900228989903e-06,0.0012836239877615464,-0.00014197478508593718,-0.00018195476143724625,0.00016650176159748695,0.00019497194913576784,0.00013079516296840598
ACN23ACNGALGBSIDEte,0.0001949983163371389,4.090215162086687e-06,0.0016259658163381078,-0.00014197478508593718,-0.00018590941359454774,0.00017965098287247075,0.0001949983163371389,0.00025989145460915473
ACN23ACNGALGBSIDEtg,0.00019497194913576784,5.118900228989903e-06,0.0012836239877615464,-0.00014197478508593718,-0.00018195476143724625,0.00016650176159748695,0.00019497194913576784,0.00013079516296840598
ACNACNGAL14ACGLCGALGLUSIDEte,0.0001949983163371389,4.090215162086687e-06,0.0016259658163381078,-0.00014197478508593718,-0.00018590941359454774,0.00017965098287407228,0.0001949983163371389,0.00025989145460915473
ACNACNGAL14ACGLCGALGLUSIDEtg,0.00019497194913576784,5.118900228989903e-06,0.0012836239877615464,-0.00014197478508593718,-0.00018195476143724625,0.00016650176159748695,0.00019497194913576784,0.00013079516296840598
ACNACNGALGBSIDEte,0.0001949983163371389,4.090215162086687e-06,0.0016259658163381078,-0.00014197478508593718,-0.00018590941359454774,0.00017965098287343165,0.0001949983163371389,0.00025989145460915473
ACNACNGALGBSIDEtg,0.00019497194913576784,5.118900228989903e-06,0.0012836239877615464,-0.00014197478508593718,-0.00018195476143724625,0.00016650176159748695,0.00019497194913576784,0.00013079516296840598
ACNAM9PL,-0.00115634875292711,-0.00010625804002902554,-0.0010433643603090191,-0.00014197478508593718,-0.00037867171326462983,-1.5342552317790522e-05,-0.0008981459922225728,0.0001817184570039947
ACNAM9PL2,-0.0010886561932561298,-0.00010623073952857129,-0.001038722248608234,-0.00014197478508593718,-0.00037845648644747794,-1.5269407321926943e-05,-0.000869334486043874,0.00020355601325538204
ACNAMlt,0.00047920310723262793,-5.767591874513097e-06,0.0006137979419708218,-0.00014197478508593718,-0.00017530489928635845,-6.055842553227414e-06,0.0004642036195983671,0.00025210028009095765
ACNAMPH,-0.0006926659440415716,-0.00010634528889494784,-0.001057657985340337,-0.00014197478508593718,-0.0003791942410204339,-1.549860346384036e-05,-0.0003673440754175629,0.00018893414157173752
ACNAMtn,0.00021279806229994525,-6.11427733412284e-05,0.0002643888980866208,-0.00014197478508593718,-0.00026739848479578556,8.64187818274839e-05,0.00027152256407744204,7.005968742317191e-05
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,0.0001949983163371389,4.090215162086687e-06,0.0016259658163381078,-0.00014197478508593718,-0.00018590941359454774,0.00017965098287631438,0.0001949983163371389,0.00025989145460915473
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,0.00019497194913576784,5.118900228989903e-06,0.0012836239877615464,-0.00014197478508593718,-0.00018195476143724625,0.00016650176159748695,0.00019497194913576784,0.00013079516296840598
ACNMLr,0.00044701286867718004,-5.0054824846433315e-05,0.0005669234409325778,-0.00014197478508593718,-0.00024433960352115064,1.6191097144422526e-05,0.0004191644163904315,0.0001300579110959111
ACOAD10m,0.00036333663456103606,-5.279782917357155e-05,0.0011092298860676671,-0.00014197478508593718,-0.00023159631302925476,-4.75078008067735e-06,0.000191656041501898,0.0002207060074969624
ACOAD1fm,0.0004010380741915494,-5.179567178626252e-05,0.0011094750264182003,-0.00014197478508593718,-0.00023028641517033025,-4.762774863528209e-06,0.00025276923310248487,0.00019637440486310468
